State,Year,Type_code,Type,Gender,Age_group,Total
Madhya Pradesh,2005,Causes,Suspected/Illicit Relation,Female,30-44,16
Madhya Pradesh,2005,Causes,Suspected/Illicit Relation,Male,30-44,9
Madhya Pradesh,2005,Causes,Not having Children(Barrenness/Impotency,Male,30-44,6
Madhya Pradesh,2005,Causes,Ideological Causes/Hero Worshipping,Male,30-44,1
Madhya Pradesh,2005,Causes,Illegitimate Pregnancy,Male,30-44,0
Madhya Pradesh,2005,Causes,Property Dispute,Male,30-44,11
Madhya Pradesh,2005,Causes,Failure in Examination,Male,30-44,0
Madhya Pradesh,2005,Causes,Illness (Aids/STD),Male,30-44,2
Madhya Pradesh,2005,Causes,Family Problems,Male,30-44,178
Madhya Pradesh,2005,Causes,Paralysis,Male,30-44,2
Madhya Pradesh,2005,Causes,Death of Dear Person,Male,30-44,5
Madhya Pradesh,2005,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,7
Madhya Pradesh,2005,Causes,Unemployment,Male,30-44,9
Madhya Pradesh,2005,Causes,Drug Abuse/Addiction,Male,30-44,45
Madhya Pradesh,2005,Causes,Divorce,Male,30-44,1
Madhya Pradesh,2005,Causes,Dowry Dispute,Male,30-44,0
Madhya Pradesh,2005,Causes,Love Affairs,Male,30-44,10
Madhya Pradesh,2005,Causes,Professional/Career Problem,Male,30-44,16
Madhya Pradesh,2005,Causes,Cancer,Male,30-44,2
Madhya Pradesh,2005,Causes,Physical Abuse (Rape/Incest Etc.),Male,30-44,1
Madhya Pradesh,2005,Causes,Insanity/Mental Illness,Male,30-44,61
Madhya Pradesh,2005,Causes,Other Prolonged Illness,Male,30-44,124
Madhya Pradesh,2005,Causes,Poverty,Male,30-44,14
Madhya Pradesh,2005,Causes,Causes Not known,Male,30-44,299
Madhya Pradesh,2005,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,24
Madhya Pradesh,2005,Causes,Other Causes (Please Specity),Male,30-44,104
Madhya Pradesh,2005,Causes,Fall in Social Reputation,Male,30-44,18
Madhya Pradesh,2005,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,1
Madhya Pradesh,2005,Causes,Professional/Career Problem,Female,45-59,2
Madhya Pradesh,2005,Causes,Ideological Causes/Hero Worshipping,Female,45-59,0
Madhya Pradesh,2005,Causes,Paralysis,Female,45-59,1
Madhya Pradesh,2005,Causes,Cancellation/Non-Settlement of Marriage,Female,45-59,0
Madhya Pradesh,2005,Causes,Love Affairs,Female,45-59,0
Madhya Pradesh,2005,Causes,Physical Abuse (Rape/Incest Etc.),Female,45-59,0
Madhya Pradesh,2005,Causes,Dowry Dispute,Female,45-59,11
Madhya Pradesh,2005,Causes,Illness (Aids/STD),Female,45-59,0
Madhya Pradesh,2005,Causes,Poverty,Female,45-59,0
Madhya Pradesh,2005,Causes,Unemployment,Female,45-59,1
Madhya Pradesh,2005,Causes,Family Problems,Female,45-59,65
Madhya Pradesh,2005,Causes,Insanity/Mental Illness,Female,45-59,18
Madhya Pradesh,2005,Causes,Property Dispute,Female,45-59,4
Madhya Pradesh,2005,Causes,Cancer,Female,45-59,3
Madhya Pradesh,2005,Causes,Divorce,Female,45-59,0
Madhya Pradesh,2005,Causes,Drug Abuse/Addiction,Female,45-59,0
Madhya Pradesh,2005,Causes,Causes Not known,Female,45-59,43
Madhya Pradesh,2005,Causes,Other Causes (Please Specity),Female,45-59,15
Madhya Pradesh,2005,Causes,Not having Children(Barrenness/Impotency,Female,45-59,3
Madhya Pradesh,2005,Causes,Death of Dear Person,Female,45-59,1
Madhya Pradesh,2005,Causes,Failure in Examination,Female,45-59,0
Madhya Pradesh,2005,Causes,Fall in Social Reputation,Female,45-59,2
Madhya Pradesh,2005,Causes,Illegitimate Pregnancy,Female,45-59,0
Madhya Pradesh,2005,Causes,Other Prolonged Illness,Female,45-59,40
Madhya Pradesh,2005,Causes,Suspected/Illicit Relation,Female,45-59,2
Madhya Pradesh,2005,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,12
Madhya Pradesh,2005,Causes,Illness (Aids/STD),Male,45-59,1
Madhya Pradesh,2005,Causes,Death of Dear Person,Male,45-59,0
Madhya Pradesh,2005,Causes,Illegitimate Pregnancy,Male,45-59,0
Madhya Pradesh,2005,Causes,Suspected/Illicit Relation,Male,45-59,1
Madhya Pradesh,2005,Causes,Family Problems,Male,45-59,89
Madhya Pradesh,2005,Causes,Drug Abuse/Addiction,Male,45-59,28
Madhya Pradesh,2005,Causes,Divorce,Male,45-59,0
Madhya Pradesh,2005,Causes,Other Causes (Please Specity),Male,45-59,44
Madhya Pradesh,2005,Causes,Other Prolonged Illness,Male,45-59,74
Madhya Pradesh,2005,Causes,Physical Abuse (Rape/Incest Etc.),Male,45-59,0
Madhya Pradesh,2005,Causes,Professional/Career Problem,Male,45-59,3
Madhya Pradesh,2005,Causes,Property Dispute,Male,45-59,6
Madhya Pradesh,2005,Causes,Unemployment,Male,45-59,7
Madhya Pradesh,2005,Causes,Cancer,Male,45-59,2
Madhya Pradesh,2005,Causes,Fall in Social Reputation,Male,45-59,11
Madhya Pradesh,2005,Causes,Paralysis,Male,45-59,5
Madhya Pradesh,2005,Causes,Poverty,Male,45-59,6
Madhya Pradesh,2005,Causes,Insanity/Mental Illness,Male,45-59,34
Madhya Pradesh,2005,Causes,Failure in Examination,Male,45-59,0
Madhya Pradesh,2005,Causes,Cancellation/Non-Settlement of Marriage,Male,45-59,0
Madhya Pradesh,2005,Causes,Dowry Dispute,Male,45-59,0
Madhya Pradesh,2005,Causes,Ideological Causes/Hero Worshipping,Male,45-59,0
Madhya Pradesh,2005,Causes,Not having Children(Barrenness/Impotency,Male,45-59,2
Madhya Pradesh,2005,Causes,Love Affairs,Male,45-59,0
Madhya Pradesh,2005,Causes,Causes Not known,Male,45-59,147
Madhya Pradesh,2005,Causes,Cancellation/Non-Settlement of Marriage,Female,60+,0
Madhya Pradesh,2005,Causes,Love Affairs,Female,60+,0
Madhya Pradesh,2005,Causes,Not having Children(Barrenness/Impotency,Female,60+,0
Madhya Pradesh,2005,Causes,Insanity/Mental Illness,Female,60+,11
Madhya Pradesh,2005,Causes,Causes Not known,Female,60+,25
Madhya Pradesh,2005,Causes,Fall in Social Reputation,Female,60+,0
Madhya Pradesh,2005,Causes,Suspected/Illicit Relation,Female,60+,0
Madhya Pradesh,2005,Causes,Professional/Career Problem,Female,60+,0
Madhya Pradesh,2005,Causes,Property Dispute,Female,60+,0
Madhya Pradesh,2005,Causes,Physical Abuse (Rape/Incest Etc.),Female,60+,0
Madhya Pradesh,2005,Causes,Dowry Dispute,Female,60+,0
Madhya Pradesh,2005,Causes,Paralysis,Female,60+,5
Madhya Pradesh,2005,Causes,Death of Dear Person,Female,60+,0
Madhya Pradesh,2005,Causes,Divorce,Female,60+,0
Madhya Pradesh,2005,Causes,Illegitimate Pregnancy,Female,60+,0
Madhya Pradesh,2005,Causes,Illness (Aids/STD),Female,60+,0
Madhya Pradesh,2005,Causes,Drug Abuse/Addiction,Female,60+,0
Madhya Pradesh,2005,Causes,Ideological Causes/Hero Worshipping,Female,60+,0
Madhya Pradesh,2005,Causes,Unemployment,Female,60+,0
Madhya Pradesh,2005,Causes,Failure in Examination,Female,60+,0
Madhya Pradesh,2005,Causes,Bankruptcy or Sudden change in Economic,Female,60+,0
Madhya Pradesh,2005,Causes,Poverty,Female,60+,2
Madhya Pradesh,2005,Causes,Cancer,Female,60+,1
Madhya Pradesh,2005,Causes,Other Causes (Please Specity),Female,60+,11
Madhya Pradesh,2005,Causes,Other Prolonged Illness,Female,60+,26
Madhya Pradesh,2005,Causes,Family Problems,Female,60+,15
Madhya Pradesh,2005,Causes,Professional/Career Problem,Male,60+,0
Madhya Pradesh,2005,Causes,Family Problems,Male,60+,30
Madhya Pradesh,2005,Causes,Paralysis,Male,60+,19
Madhya Pradesh,2005,Causes,Divorce,Male,60+,0
Madhya Pradesh,2005,Causes,Unemployment,Male,60+,0
Madhya Pradesh,2005,Causes,Not having Children(Barrenness/Impotency,Male,60+,0
Madhya Pradesh,2005,Causes,Suspected/Illicit Relation,Male,60+,0
Madhya Pradesh,2005,Causes,Causes Not known,Male,60+,69
Madhya Pradesh,2005,Causes,Death of Dear Person,Male,60+,2
Madhya Pradesh,2005,Causes,Other Prolonged Illness,Male,60+,53
Madhya Pradesh,2005,Causes,Illegitimate Pregnancy,Male,60+,0
Madhya Pradesh,2005,Causes,Illness (Aids/STD),Male,60+,0
Madhya Pradesh,2005,Causes,Property Dispute,Male,60+,2
Madhya Pradesh,2005,Causes,Love Affairs,Male,60+,0
Madhya Pradesh,2005,Causes,Cancellation/Non-Settlement of Marriage,Male,60+,0
Madhya Pradesh,2005,Causes,Fall in Social Reputation,Male,60+,1
Madhya Pradesh,2005,Causes,Physical Abuse (Rape/Incest Etc.),Male,60+,0
Madhya Pradesh,2005,Causes,Bankruptcy or Sudden change in Economic,Male,60+,5
Madhya Pradesh,2005,Causes,Cancer,Male,60+,0
Madhya Pradesh,2005,Causes,Dowry Dispute,Male,60+,0
Madhya Pradesh,2005,Causes,Ideological Causes/Hero Worshipping,Male,60+,0
Madhya Pradesh,2005,Causes,Insanity/Mental Illness,Male,60+,19
Madhya Pradesh,2005,Causes,Failure in Examination,Male,60+,0
Madhya Pradesh,2005,Causes,Other Causes (Please Specity),Male,60+,18
Madhya Pradesh,2005,Causes,Poverty,Male,60+,3
Madhya Pradesh,2005,Causes,Drug Abuse/Addiction,Male,60+,2
Madhya Pradesh,2005,Education_Status,Graduate,Female,0-100+,16
Madhya Pradesh,2005,Education_Status,Primary,Female,0-100+,642
Madhya Pradesh,2005,Education_Status,No Education,Female,0-100+,841
Madhya Pradesh,2005,Education_Status,Post Graduate and Above,Female,0-100+,10
Madhya Pradesh,2005,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,139
Madhya Pradesh,2005,Education_Status,Middle,Female,0-100+,580
Madhya Pradesh,2005,Education_Status,Diploma,Female,0-100+,21
Madhya Pradesh,2005,Education_Status,Matriculate/Secondary,Female,0-100+,348
Madhya Pradesh,2005,Education_Status,No Education,Male,0-100+,754
Madhya Pradesh,2005,Education_Status,Diploma,Male,0-100+,24
Madhya Pradesh,2005,Education_Status,Post Graduate and Above,Male,0-100+,11
Madhya Pradesh,2005,Education_Status,Matriculate/Secondary,Male,0-100+,470
Madhya Pradesh,2005,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,211
Madhya Pradesh,2005,Education_Status,Primary,Male,0-100+,650
Madhya Pradesh,2005,Education_Status,Middle,Male,0-100+,682
Madhya Pradesh,2005,Education_Status,Graduate,Male,0-100+,49
Madhya Pradesh,2005,Means_adopted,By Fire/Self Immolation,Female,0-14,4
Madhya Pradesh,2005,Means_adopted,By Overdose of sleeping pills,Female,0-14,0
Madhya Pradesh,2005,Means_adopted,By Self Infliction of injury,Female,0-14,0
Madhya Pradesh,2005,Means_adopted,By Consuming Other Poison,Female,0-14,3
Madhya Pradesh,2005,Means_adopted,By Other means (please specify),Female,0-14,4
Madhya Pradesh,2005,Means_adopted,By touching electric wires,Female,0-14,3
Madhya Pradesh,2005,Means_adopted,By Machine,Female,0-14,0
Madhya Pradesh,2005,Means_adopted,By Jumping from (Building),Female,0-14,1
Madhya Pradesh,2005,Means_adopted,By Consuming Insecticides,Female,0-14,16
Madhya Pradesh,2005,Means_adopted,By Drowning,Female,0-14,29
Madhya Pradesh,2005,Means_adopted,By Over Alcoholism,Female,0-14,0
Madhya Pradesh,2005,Means_adopted,By Jumping from (Other sites),Female,0-14,0
Madhya Pradesh,2005,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,0-14,0
Madhya Pradesh,2005,Means_adopted,By Hanging,Female,0-14,18
Madhya Pradesh,2005,Means_adopted,By coming under running vehicles/trains,Female,0-14,0
Madhya Pradesh,2005,Means_adopted,By Fire-Arms,Female,0-14,0
Madhya Pradesh,2005,Means_adopted,By Machine,Male,0-14,0
Madhya Pradesh,2005,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,0-14,0
Madhya Pradesh,2005,Means_adopted,By Fire-Arms,Male,0-14,0
Madhya Pradesh,2005,Means_adopted,By touching electric wires,Male,0-14,0
Madhya Pradesh,2005,Means_adopted,By Self Infliction of injury,Male,0-14,0
Madhya Pradesh,2005,Means_adopted,By Consuming Other Poison,Male,0-14,12
Madhya Pradesh,2005,Means_adopted,By Hanging,Male,0-14,24
Madhya Pradesh,2005,Means_adopted,By Over Alcoholism,Male,0-14,0
Madhya Pradesh,2005,Means_adopted,By coming under running vehicles/trains,Male,0-14,1
Madhya Pradesh,2005,Means_adopted,By Consuming Insecticides,Male,0-14,17
Madhya Pradesh,2005,Means_adopted,By Drowning,Male,0-14,17
Madhya Pradesh,2005,Means_adopted,By Jumping from (Other sites),Male,0-14,0
Madhya Pradesh,2005,Means_adopted,By Fire/Self Immolation,Male,0-14,6
Madhya Pradesh,2005,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Madhya Pradesh,2005,Means_adopted,By Jumping from (Building),Male,0-14,0
Madhya Pradesh,2005,Means_adopted,By Other means (please specify),Male,0-14,6
Madhya Pradesh,2005,Means_adopted,By coming under running vehicles/trains,Female,15-29,22
Madhya Pradesh,2005,Means_adopted,By Consuming Other Poison,Female,15-29,91
Madhya Pradesh,2005,Means_adopted,By Hanging,Female,15-29,508
Madhya Pradesh,2005,Means_adopted,By Self Infliction of injury,Female,15-29,0
Madhya Pradesh,2005,Means_adopted,By Jumping from (Other sites),Female,15-29,4
Madhya Pradesh,2005,Means_adopted,By Machine,Female,15-29,0
Madhya Pradesh,2005,Means_adopted,By Drowning,Female,15-29,136
Madhya Pradesh,2005,Means_adopted,By Consuming Insecticides,Female,15-29,400
Madhya Pradesh,2005,Means_adopted,By Jumping from (Building),Female,15-29,4
Madhya Pradesh,2005,Means_adopted,By Overdose of sleeping pills,Female,15-29,1
Madhya Pradesh,2005,Means_adopted,By Fire/Self Immolation,Female,15-29,301
Madhya Pradesh,2005,Means_adopted,By Other means (please specify),Female,15-29,47
Madhya Pradesh,2005,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,15-29,1
Madhya Pradesh,2005,Means_adopted,By Over Alcoholism,Female,15-29,0
Madhya Pradesh,2005,Means_adopted,By Fire-Arms,Female,15-29,2
Madhya Pradesh,2005,Means_adopted,By touching electric wires,Female,15-29,10
Madhya Pradesh,2005,Means_adopted,By Fire-Arms,Male,15-29,10
Madhya Pradesh,2005,Means_adopted,By Self Infliction of injury,Male,15-29,2
Madhya Pradesh,2005,Means_adopted,By Over Alcoholism,Male,15-29,17
Madhya Pradesh,2005,Means_adopted,By Fire/Self Immolation,Male,15-29,29
Madhya Pradesh,2005,Means_adopted,By Consuming Insecticides,Male,15-29,294
Madhya Pradesh,2005,Means_adopted,By Overdose of sleeping pills,Male,15-29,2
Madhya Pradesh,2005,Means_adopted,By Hanging,Male,15-29,513
Madhya Pradesh,2005,Means_adopted,By Drowning,Male,15-29,64
Madhya Pradesh,2005,Means_adopted,By coming under running vehicles/trains,Male,15-29,21
Madhya Pradesh,2005,Means_adopted,By Consuming Other Poison,Male,15-29,107
Madhya Pradesh,2005,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,15-29,7
Madhya Pradesh,2005,Means_adopted,By touching electric wires,Male,15-29,9
Madhya Pradesh,2005,Means_adopted,By Jumping from (Other sites),Male,15-29,4
Madhya Pradesh,2005,Means_adopted,By Machine,Male,15-29,2
Madhya Pradesh,2005,Means_adopted,By Jumping from (Building),Male,15-29,6
Madhya Pradesh,2005,Means_adopted,By Other means (please specify),Male,15-29,37
Madhya Pradesh,2005,Means_adopted,By Drowning,Female,30-44,76
Madhya Pradesh,2005,Means_adopted,By Hanging,Female,30-44,203
Madhya Pradesh,2005,Means_adopted,By Consuming Other Poison,Female,30-44,56
Madhya Pradesh,2005,Means_adopted,By Other means (please specify),Female,30-44,9
Madhya Pradesh,2005,Means_adopted,By touching electric wires,Female,30-44,5
Madhya Pradesh,2005,Means_adopted,By Machine,Female,30-44,0
Madhya Pradesh,2005,Means_adopted,By Consuming Insecticides,Female,30-44,190
Madhya Pradesh,2005,Means_adopted,By Fire-Arms,Female,30-44,1
Madhya Pradesh,2005,Means_adopted,By Jumping from (Other sites),Female,30-44,5
Madhya Pradesh,2005,Means_adopted,By Self Infliction of injury,Female,30-44,1
Madhya Pradesh,2005,Means_adopted,By coming under running vehicles/trains,Female,30-44,8
Madhya Pradesh,2005,Means_adopted,By Over Alcoholism,Female,30-44,1
Madhya Pradesh,2005,Means_adopted,By Fire/Self Immolation,Female,30-44,124
Madhya Pradesh,2005,Means_adopted,By Overdose of sleeping pills,Female,30-44,2
Madhya Pradesh,2005,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,30-44,1
Madhya Pradesh,2005,Means_adopted,By Jumping from (Building),Female,30-44,2
Madhya Pradesh,2005,Means_adopted,By Jumping from (Building),Male,30-44,7
Madhya Pradesh,2005,Means_adopted,By Overdose of sleeping pills,Male,30-44,5
Madhya Pradesh,2005,Means_adopted,By Machine,Male,30-44,1
Madhya Pradesh,2005,Means_adopted,By Consuming Other Poison,Male,30-44,72
Madhya Pradesh,2005,Means_adopted,By Fire/Self Immolation,Male,30-44,23
Madhya Pradesh,2005,Means_adopted,By Fire-Arms,Male,30-44,5
Madhya Pradesh,2005,Means_adopted,By Other means (please specify),Male,30-44,34
Madhya Pradesh,2005,Means_adopted,By Drowning,Male,30-44,46
Madhya Pradesh,2005,Means_adopted,By Over Alcoholism,Male,30-44,23
Madhya Pradesh,2005,Means_adopted,By touching electric wires,Male,30-44,19
Madhya Pradesh,2005,Means_adopted,By Consuming Insecticides,Male,30-44,202
Madhya Pradesh,2005,Means_adopted,By Self Infliction of injury,Male,30-44,0
Madhya Pradesh,2005,Means_adopted,By coming under running vehicles/trains,Male,30-44,32
Madhya Pradesh,2005,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,5
Madhya Pradesh,2005,Means_adopted,By Hanging,Male,30-44,472
Madhya Pradesh,2005,Means_adopted,By Jumping from (Other sites),Male,30-44,3
Madhya Pradesh,2005,Means_adopted,By Jumping from (Other sites),Female,45-59,0
Madhya Pradesh,2005,Means_adopted,By touching electric wires,Female,45-59,2
Madhya Pradesh,2005,Means_adopted,By Drowning,Female,45-59,21
Madhya Pradesh,2005,Means_adopted,By Fire-Arms,Female,45-59,0
Madhya Pradesh,2005,Means_adopted,By Over Alcoholism,Female,45-59,0
Madhya Pradesh,2005,Means_adopted,By coming under running vehicles/trains,Female,45-59,1
Madhya Pradesh,2005,Means_adopted,By Fire/Self Immolation,Female,45-59,26
Madhya Pradesh,2005,Means_adopted,By Consuming Other Poison,Female,45-59,17
Madhya Pradesh,2005,Means_adopted,By Consuming Insecticides,Female,45-59,55
Madhya Pradesh,2005,Means_adopted,By Overdose of sleeping pills,Female,45-59,3
Madhya Pradesh,2005,Means_adopted,By Self Infliction of injury,Female,45-59,0
Madhya Pradesh,2005,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,45-59,0
Madhya Pradesh,2005,Means_adopted,By Hanging,Female,45-59,83
Madhya Pradesh,2005,Means_adopted,By Machine,Female,45-59,0
Madhya Pradesh,2005,Means_adopted,By Other means (please specify),Female,45-59,4
Madhya Pradesh,2005,Means_adopted,By Jumping from (Building),Female,45-59,0
Madhya Pradesh,2005,Means_adopted,By Jumping from (Other sites),Male,45-59,2
Madhya Pradesh,2005,Means_adopted,By Self Infliction of injury,Male,45-59,0
Madhya Pradesh,2005,Means_adopted,By Fire/Self Immolation,Male,45-59,8
Madhya Pradesh,2005,Means_adopted,By Consuming Insecticides,Male,45-59,93
Madhya Pradesh,2005,Means_adopted,By Over Alcoholism,Male,45-59,24
Madhya Pradesh,2005,Means_adopted,By coming under running vehicles/trains,Male,45-59,10
Madhya Pradesh,2005,Means_adopted,By Jumping from (Building),Male,45-59,6
Madhya Pradesh,2005,Means_adopted,By Other means (please specify),Male,45-59,19
Madhya Pradesh,2005,Means_adopted,By touching electric wires,Male,45-59,9
Madhya Pradesh,2005,Means_adopted,By Consuming Other Poison,Male,45-59,35
Madhya Pradesh,2005,Means_adopted,By Drowning,Male,45-59,13
Madhya Pradesh,2005,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,9
Madhya Pradesh,2005,Means_adopted,By Overdose of sleeping pills,Male,45-59,1
Madhya Pradesh,2005,Means_adopted,By Hanging,Male,45-59,234
Madhya Pradesh,2005,Means_adopted,By Machine,Male,45-59,4
Madhya Pradesh,2005,Means_adopted,By Fire-Arms,Male,45-59,5
Madhya Pradesh,2005,Means_adopted,By Fire/Self Immolation,Female,60+,11
Madhya Pradesh,2005,Means_adopted,By coming under running vehicles/trains,Female,60+,1
Madhya Pradesh,2005,Means_adopted,By Drowning,Female,60+,10
Madhya Pradesh,2005,Means_adopted,By Overdose of sleeping pills,Female,60+,1
Madhya Pradesh,2005,Means_adopted,By Jumping from (Other sites),Female,60+,0
